"unlist.Closeness.","unlist.CN_Betweenness.","unlist.CN_CBrokerage.","unlist.CN_Eigen.","unlist.CN_Info.","unlist.cutpoints_strong.","unlist.cutpoints_weak.","unlist.InDegree.","unlist.OutDegree.","unlist.TotalDegree."
14.6666666666667,32,0,0,0.000663917997473454,FALSE,FALSE,0.3,0.5,0.32
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000297356623067662,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473492,FALSE,FALSE,0.3,0,0.12
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
1,0.25,1,0,0.000663917997473449,FALSE,FALSE,0.75,0.5,0.5
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473449,FALSE,FALSE,0.9,0,0.36
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.9,0,0.36
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
0,0,0,0,4.0629097824248e-05,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473447,FALSE,FALSE,1.2,0,0.48
2.5,0,1,0,0.000663917997473457,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473498,FALSE,TRUE,0.45,0,0.18
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,-4.41599926454224e-05,FALSE,TRUE,0.3,0,0.12
0,0,0,0,0.000663917997473483,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473448,FALSE,TRUE,2.1,0,0.84
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473455,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000245367631916272,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000245367631916267,FALSE,FALSE,0.15,0,0.06
1,0,0,0,0.000663917997473503,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
0,0,0,0,0.00066391799747345,FALSE,TRUE,0.75,0,0.3
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
30.6619047619048,110,0,6.54282642048376e-22,0.000663917997473459,FALSE,TRUE,0.45,1.5,0.78
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473517,FALSE,FALSE,0,0.5,0.2
2,0,0,0,0.000663917997473468,FALSE,TRUE,0,1,0.4
0,0,0,0,0.000663917997473491,FALSE,FALSE,0.15,0,0.06
8,0,0,0,0.000663917997473475,FALSE,TRUE,0,4,1.6
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473475,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
3,0,0,0,0.000663917997473446,FALSE,FALSE,0.15,1.5,0.66
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
4,58,0,0,0.000663917997473448,FALSE,TRUE,0.3,2,0.92
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473475,FALSE,FALSE,0.15,0,0.06
31.2452380952381,0,0,6.54282642048376e-22,0.000663917997473456,FALSE,FALSE,0,1,0.4
0,0,0,0,0.00066391799747348,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.3,0,0.12
7,0,0,0,0.000663917997473445,FALSE,TRUE,0,3.5,1.4
0,0,0,0,0.000663917997473493,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473442,FALSE,TRUE,2.4,0,0.96
21.6666666666667,174.052525252525,1,1.07873586333611e-29,0.000663917997473444,FALSE,TRUE,1.05,2.5,1.42
0,0,0,0,0.000663917997473452,FALSE,FALSE,0.45,0,0.18
10,10,0,0,0.000663917997473457,FALSE,TRUE,0.15,6.5,2.66
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473452,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473475,FALSE,FALSE,0.15,0,0.06
111.95119047619,355,0,0.137853038971146,0.000663917997473457,FALSE,TRUE,0.15,1.5,0.66
10.5349206349206,0,0,1.61810379500416e-29,0.000663917997473492,FALSE,TRUE,0,1.5,0.6
98.3928571428571,0,0,0.118581166079114,0.000663917997473454,FALSE,FALSE,0,1,0.4
15.6666666666667,0,1,0,0.000663917997473465,FALSE,TRUE,0,1,0.4
5.33333333333333,0,1,0,0.00066391799747345,FALSE,FALSE,0.15,1.5,0.66
0,0,0,0,0.000663917997473466,FALSE,FALSE,0.15,0,0.06
57.0833333333333,48.8666666666667,1,6.37550146716218e-14,0.000663917997473443,FALSE,TRUE,0.3,12.5,5.12
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
1,0,0,0,0.000663917997473455,FALSE,FALSE,0.15,0.5,0.26
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
130.454761904762,6144.89688644689,1,0.304121397682502,0.000663917997473442,TRUE,TRUE,0.9,9,3.96
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473575,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473441,FALSE,TRUE,5.85,0,2.34
3,0,0,0,0.000663917997473463,FALSE,TRUE,0,1.5,0.6
1,0,0,0,0.000663917997473503,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.00066391799747348,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473476,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473464,FALSE,FALSE,0.3,0,0.12
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.00066391799747353,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747353,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473517,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.15,0,0.06
2,0,1,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
1,0,0,0,0.000663917997473475,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473459,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
22.4964285714286,0,0,6.29725116609563e-22,0.000663917997473485,FALSE,FALSE,0,0.5,0.2
2,0.486111111111111,1,0,0.00066391799747345,FALSE,FALSE,0.15,1,0.46
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473466,FALSE,FALSE,0.15,0,0.06
24.8333333333333,0,1,0,0.00066391799747345,FALSE,FALSE,0,1.5,0.6
4,45,0,0,0.000663917997473451,FALSE,TRUE,0.15,2,0.86
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
16.05,0,0,2.74971886732733e-30,0.000663917997473469,FALSE,TRUE,0,1,0.4
9.68809523809524,0,0,8.249156601982e-30,0.000663917997473476,FALSE,FALSE,0,0.5,0.2
1,0,1,0,2.25404483264113e-05,FALSE,FALSE,0,0.5,0.2
3,3,0,0,3.64803839440672e-05,FALSE,TRUE,0.15,1.5,0.66
2,0,0,0,0.000663917997473466,FALSE,TRUE,0,1,0.4
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
1,0,0,0,0.000663917997473492,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473517,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
5,0.1,1,0,0.000663917997473445,FALSE,FALSE,0.15,2.5,1.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
19.6333333333333,113,1,0,0.000663917997473448,FALSE,TRUE,0.3,2.5,1.12
11.8833333333333,0,1,0,0.000663917997473466,FALSE,TRUE,0,1,0.4
1,0,0,0,2.82306620910994e-05,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473476,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473457,FALSE,FALSE,0.3,0,0.12
2,3,0,0,0.000663917997473461,FALSE,TRUE,0.3,1,0.52
0,0,0,0,0.000663917997473478,FALSE,TRUE,0.9,0,0.36
0,0,0,0,0.000663917997473591,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473447,FALSE,FALSE,0.45,0.5,0.38
0,0,0,0,0.000663917997473494,FALSE,TRUE,0.3,0,0.12
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
108.92619047619,0,0,0.118581166079114,0.000663917997473443,FALSE,TRUE,0,8.5,3.4
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
1,67,0,0,0.000663917997473456,FALSE,TRUE,0.45,1,0.58
2,0,0,0,0.000663917997473469,FALSE,TRUE,0,1,0.4
31.4833333333333,0,0,1.07376308664085e-11,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
86.8837301587302,0,0,0.0479031414329005,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473478,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473474,FALSE,FALSE,0.15,0,0.06
13,0,0,0,0.000663917997473449,FALSE,TRUE,0,3,1.2
0,0,0,0,0.00066391799747345,FALSE,FALSE,0.45,0,0.18
1,0,0,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473461,FALSE,FALSE,0.45,0,0.18
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000220470958712666,FALSE,FALSE,0.15,0,0.06
15.8833333333333,0,0,0,0.000663917997473451,FALSE,TRUE,0,3,1.2
0,0,0,0,0.000220470958712667,FALSE,FALSE,0.15,0,0.06
3.33333333333333,4,0,0,0.000663917997473457,FALSE,FALSE,0.15,0.5,0.26
2,0,0,0,0.000663917997473458,FALSE,FALSE,0.15,1,0.46
6,0,0,0,0.000663917997473446,FALSE,TRUE,0,3,1.2
3.33333333333333,0,1,0,0.00066391799747347,FALSE,FALSE,0,0.5,0.2
5,93,0,0,0.000663917997473447,FALSE,TRUE,0.15,2.5,1.06
0,0,0,0,0.000663917997473457,FALSE,FALSE,0.45,0,0.18
1.5,0,1,0,0.00066391799747347,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000220470958712666,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747353,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
17.1666666666667,0,1,0,0.00066391799747345,FALSE,TRUE,0,2.5,1
93.6238095238095,390,0,0.0409090720165796,0.000663917997473451,FALSE,TRUE,0.15,2,0.86
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
16.6666666666667,0,0,0,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.000663917997473441,FALSE,FALSE,3.3,0,1.32
14.4880952380952,105.876984126984,1,1.07873586333611e-29,0.000663917997473444,FALSE,TRUE,0.6,3,1.44
11.8833333333333,4,0,0,0.000663917997473449,FALSE,FALSE,0.3,1,0.52
28.55,0,0,0,0.000663917997473449,FALSE,TRUE,0,5,2
1,0,1,0,0.000663917997473517,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473495,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473524,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
3,16,0,0,0.000663917997473447,FALSE,FALSE,0.3,1.5,0.72
34.3333333333333,0,0,1.28411604143085e-14,0.00066391799747345,FALSE,TRUE,0,2.5,1
95.7154761904762,0,0,0.125358068242268,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
4,43.7238095238095,0,0,0.000663917997473446,FALSE,FALSE,0.15,2,0.86
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,1,0.4
8.83333333333333,0,0,4.95998323831231e-15,0.000663917997473458,FALSE,FALSE,0,1,0.4
0,0,0,0,0.00066391799747347,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473465,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473442,FALSE,FALSE,2.7,0,1.08
2,0,1,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
98.9654761904762,261.588235294118,0,0.125358068242268,0.000663917997473454,FALSE,FALSE,0.15,1,0.46
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
1,45,0,0,0.000663917997473467,FALSE,TRUE,0.15,0.5,0.26
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473524,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473524,FALSE,TRUE,0.3,0,0.12
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.00066391799747348,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473479,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473517,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.3,0,0.12
20.5,0,1,0,0.000663917997473469,FALSE,TRUE,0,11,4.4
0,0,0,0,0.000663917997473445,FALSE,FALSE,0.75,0,0.3
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473456,FALSE,TRUE,0.45,0,0.18
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473453,FALSE,TRUE,0.6,0,0.24
1,0,0,0,0.000663917997473503,FALSE,FALSE,0,0.5,0.2
28.1666666666667,93.1717171717172,1,1.08931170513352e-29,0.000663917997473446,FALSE,TRUE,0.45,6.5,2.78
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
14.6666666666667,84,1,0,0.000663917997473453,FALSE,FALSE,0.15,0.5,0.26
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
1,0,0,0,0.000663917997473523,FALSE,FALSE,0,0.5,0.2
14.6666666666667,31,1,0,0.000663917997473458,FALSE,FALSE,0.15,0.5,0.26
103.757142857143,2.175,0,0.0715294568990501,0.000663917997473445,FALSE,FALSE,0.15,2.5,1.06
1,0,0,0,-4.40276977883949e-05,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
19.8833333333333,0,0,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
6,0.6,0,0,0.000663917997473445,FALSE,FALSE,0.15,3.5,1.46
16.6333333333333,0,1,0,0.00066391799747345,FALSE,FALSE,0.15,1,0.46
11.8833333333333,34,1,0,0.000663917997473491,FALSE,TRUE,0.15,1,0.46
7,55.1,0,0,0.000663917997473443,FALSE,FALSE,0.15,3.5,1.46
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
2,9.5,1,0,0.000663917997473449,FALSE,TRUE,1.05,1,0.82
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
8.13333333333333,0,0,4.95998323831231e-15,0.000663917997473456,FALSE,FALSE,0.15,0.5,0.26
0,0,0,0,0.00066391799747346,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
1,0,0,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473474,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473495,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
2.5,0,1,0,0.000663917997473467,FALSE,TRUE,0,1,0.4
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
2.5,0,1,0,0.000663917997473457,FALSE,FALSE,0,1,0.4
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473478,FALSE,FALSE,0.15,0,0.06
14.7714285714286,0,0,0,0.000663917997473473,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.75,0,0.3
0,0,0,0,0.000663917997473476,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473457,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.00066391799747345,FALSE,TRUE,0.6,0,0.24
0,0,0,0,0.000297356309321742,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473524,FALSE,FALSE,0.15,0,0.06
17.6666666666667,0,0,0,0.000663917997473453,FALSE,TRUE,0,2,0.8
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473523,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
6,90,0,0,0.000663917997473447,FALSE,TRUE,0.15,2.5,1.06
15.6666666666667,0,0,0,0.000663917997473465,FALSE,TRUE,0,1,0.4
1,0,0,0,0.000663917997473479,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473453,FALSE,FALSE,0.15,0.5,0.26
13.8833333333333,480,0,0,0.00066391799747345,FALSE,TRUE,0.15,2.5,1.06
19.8833333333333,0,0,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
2,0,0,0,0.000663917997473466,FALSE,TRUE,0,1,0.4
4,0,0,0,0.000663917997473447,FALSE,FALSE,0,2,0.8
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473453,FALSE,TRUE,0.6,0,0.24
0,0,0,0,0.000663917997473459,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747348,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473457,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473458,FALSE,FALSE,0.3,0,0.12
1,0,0,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473495,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473476,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747347,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473453,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.00066391799747344,FALSE,TRUE,10.95,0,4.38
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747347,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000220414019246935,FALSE,FALSE,0.15,0,0.06
14.6666666666667,64,1,0,0.000663917997473465,FALSE,TRUE,0.3,0.5,0.32
0,0,0,0,0.000663917997473476,FALSE,FALSE,0.15,0,0.06
3,996.4,0,0,0.000663917997473449,FALSE,TRUE,1.05,1.5,1.02
0,0,0,0,0.00066391799747345,FALSE,TRUE,0.75,0,0.3
0,0,0,0,0.000663917997473456,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000236898551792166,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000220384745518882,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.15,0,0.06
3,0,0,0,0.000663917997473486,FALSE,TRUE,0,1,0.4
0,0,0,0,0.000663917997473457,FALSE,FALSE,0.45,0,0.18
4,0,0,0,0.00066391799747345,FALSE,FALSE,0,2.5,1
0,0,0,0,0.00066391799747345,FALSE,FALSE,0.9,0,0.36
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
0,0,0,0,-7.85279518690772e-06,FALSE,FALSE,0.15,0,0.06
1,1,0,0,0.000663917997473474,FALSE,TRUE,0.15,0.5,0.26
