"unlist.Closeness.","unlist.CN_Betweenness.","unlist.CN_CBrokerage.","unlist.CN_Eigen.","unlist.CN_Info.","unlist.cutpoints_strong.","unlist.cutpoints_weak.","unlist.InDegree.","unlist.OutDegree.","unlist.TotalDegree."
0,0,0,0,0.000297320860296454,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473453,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
2.5,0,0,0,0.000663917997473457,FALSE,FALSE,0.15,0.5,0.26
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747346,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473461,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473492,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473478,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473461,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473461,FALSE,FALSE,0.45,0,0.18
14.6666666666667,29,1,0,0.00066391799747345,FALSE,FALSE,0.3,1,0.52
4.83333333333333,0,1,0,0.000663917997473452,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
20.1666666666667,21,1,0,0.000663917997473447,FALSE,TRUE,0.3,3.5,1.52
39.55,1270.36507936508,1,5.73048334320693e-11,0.000663917997473442,TRUE,TRUE,0.3,10.5,4.32
3,90,0,0,0.00066391799747345,FALSE,TRUE,0.3,1.5,0.72
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
17.6333333333333,0,0,0,0.000663917997473443,FALSE,FALSE,0,4,1.6
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
98.3928571428571,0,0,0.237162332158228,0.000663917997473454,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.00066391799747347,FALSE,FALSE,0.15,0,0.06
95.7154761904762,0,0,0.125358068242268,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
114.454761904762,0,0,0.125358068242268,0.000663917997473444,FALSE,TRUE,0,10,4
1,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000297356623067663,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
17.8833333333333,0,0,0,0.000663917997473452,FALSE,TRUE,0,4.5,1.8
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
1,0,0,0,-4.40077131384921e-05,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.15,0,0.06
1,0,1,0,4.02816534441123e-06,FALSE,FALSE,0,0.5,0.2
0,0,0,0,4.02816534441123e-06,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473514,FALSE,FALSE,0.15,0,0.06
30.1333333333333,0,0,9.61867208153565e-44,0.000663917997473444,FALSE,TRUE,0,8,3.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
4,0,0,0,0.000663917997473448,FALSE,TRUE,0,2,0.8
2,0.5,1,0,0.000663917997473456,FALSE,FALSE,0.15,1,0.46
19.8833333333333,0,0,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473485,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473458,FALSE,FALSE,0.3,0,0.12
22.6666666666667,0,1,0,0.000663917997473456,FALSE,TRUE,0,5,2
8.2,37.3333333333333,1,1.12312935604089e-14,0.000663917997473447,FALSE,FALSE,0.6,1,0.64
0,0,0,0,0.000663917997473456,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473453,FALSE,FALSE,0.3,0,0.12
7.28333333333333,10.3333333333333,1,1.12312935604089e-14,0.000663917997473449,FALSE,FALSE,0.6,0.5,0.44
12.9166666666667,122.5,1,1.05552856715669e-14,0.000663917997473445,TRUE,TRUE,0.75,4.5,2.1
4,0,0,0,0.000663917997473449,FALSE,TRUE,0,2,0.8
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,1.16218259561196e-05,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747349,FALSE,FALSE,0.15,0,0.06
3.5,0,1,0,0.000663917997473454,FALSE,FALSE,0,1.5,0.6
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.3,0,0.12
133.516666666667,8690.90445012504,1,0.346193547864564,0.000663917997473441,TRUE,TRUE,1.95,11.5,5.38
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
140.433333333333,3882.14683617037,1,0.208827736103878,0.000663917997473441,TRUE,TRUE,0.75,11,4.7
37.9166666666667,0,1,1.61810379500416e-29,0.000663917997473453,FALSE,FALSE,0,1.5,0.6
1,0,0,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
96.3821428571429,0,0,0.125358068242268,0.000663917997473453,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473511,FALSE,FALSE,0.15,0,0.06
13.3833333333333,97.5,1,0,0.000663917997473449,FALSE,FALSE,0.3,1.5,0.72
82.8480158730159,0,0,0.0356812838327855,0.000663917997473457,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
2,0,1,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
1,0,0,0,0.000663917997473495,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000297356623067663,FALSE,FALSE,0.15,0,0.06
3,0,0,0,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473461,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.15,0,0.06
2,0,1,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
10.5,0,0,0,0.000663917997473481,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000220414019246935,FALSE,FALSE,0.15,0,0.06
1.5,0,1,0,0.00066391799747347,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
1,2,0,0,0.000663917997473481,FALSE,TRUE,0.15,0.5,0.26
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.6,0,0.24
0,0,0,0,0.000663917997473452,FALSE,FALSE,0.45,0,0.18
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473459,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473466,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473455,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473524,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473459,FALSE,FALSE,0.3,0,0.12
6.5,0,0,0,0.000663917997473474,FALSE,TRUE,0,2.5,1
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473481,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
1,0,0,0,0.000663917997473465,FALSE,FALSE,0,1,0.4
1,0,1,0,0.000663917997473478,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
2,0,0,0,0.000663917997473473,FALSE,TRUE,0,1,0.4
33.1333333333333,59.5,0,0,0.000663917997473446,FALSE,TRUE,0.15,7.5,3.06
1,0,0,0,0.000663917997473492,FALSE,FALSE,0.15,0.5,0.26
2,0,0,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473455,FALSE,FALSE,0.3,0,0.12
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
102.12619047619,0,0,0.118581166187225,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.000663917997473469,FALSE,FALSE,0.15,0,0.06
14.6666666666667,64,1,0,0.000663917997473465,FALSE,TRUE,0.15,1,0.46
4,0,0,0,0.000663917997473446,FALSE,FALSE,0,2,0.8
0,0,0,0,0.00066391799747347,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473476,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000220414019246934,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473459,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473455,FALSE,FALSE,0.3,0,0.12
24.6666666666667,44.4747474747475,1,1.07873586333611e-29,0.000663917997473443,FALSE,FALSE,0.3,4,1.72
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473475,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473476,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,0,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,1,0,3.95636622419074e-06,FALSE,FALSE,0.15,0,0.06
2.5,0,1,0,0.000663917997473458,FALSE,FALSE,0,1,0.4
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
20.3,120.761111111111,0,1.07873586333611e-29,0.000663917997473444,FALSE,TRUE,0.15,3.5,1.46
2,1,0,0,0.000663917997473566,FALSE,TRUE,0.15,1,0.46
1,0,0,0,0.000663917997473482,FALSE,FALSE,0,0.5,0.2
10.6880952380952,0,0,2.16804756846963e-29,0.000663917997473476,FALSE,FALSE,0,0.5,0.2
2,4.33333333333333,1,0,0.000663917997473451,FALSE,FALSE,0.15,1,0.46
0,0,0,0,0.000663917997473466,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
6,0,0,0,0.000663917997473445,FALSE,FALSE,0,4,1.6
13.8214285714286,132,1,2.98238738687042e-29,0.00066391799747345,FALSE,TRUE,0.6,2.5,1.24
0,0,0,0,0.000663917997473457,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473485,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.15,0,0.06
10.8833333333333,0,0,0,0.000663917997473491,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
3,0,0,0,0.000663917997473458,FALSE,TRUE,0,1.5,0.6
1,0,0,0,2.66113065334837e-05,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473479,FALSE,TRUE,0.3,0,0.12
8,0,0,0,0.000663917997473445,FALSE,TRUE,0,4.5,1.8
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
6,82.0285714285715,0,0,0.000663917997473444,FALSE,TRUE,0.6,3,1.44
30.4166666666667,0,0,5.26568231768748e-11,0.00066391799747345,FALSE,FALSE,0,1.5,0.6
1,0,0,0,0.000663917997473463,FALSE,FALSE,0.15,1,0.46
1,0,0,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473517,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.0006639179974735,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
1,0,0,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
3,0,0,0,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
3.33333333333333,0,0,0,0.00066391799747347,FALSE,FALSE,0,0.5,0.2
92.8738095238095,0,0,0.0409090720165796,0.000663917997473461,FALSE,TRUE,0,1.5,0.6
0,0,0,0,0.000663917997473575,FALSE,FALSE,0.15,0,0.06
98.1547619047619,64.6576923076923,0,0.10417025444134,0.000663917997473445,FALSE,FALSE,0.15,2,0.86
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
12.8833333333333,0,0,0,0.000663917997473455,FALSE,FALSE,0,1.5,0.6
1,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
2,45.8,0,0,0.00066391799747345,FALSE,FALSE,0.15,1,0.46
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
3,344,1,0,0.00066391799747345,FALSE,FALSE,0.15,1.5,0.66
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
19.1666666666667,0,1,3.21505590641349e-29,0.000663917997473454,FALSE,FALSE,0,2,0.8
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473517,FALSE,FALSE,0,0.5,0.2
9,0,0,9.61867208153565e-44,0.000663917997473462,FALSE,FALSE,0.15,1,0.46
16.1666666666667,0,1,0,0.000663917997473455,FALSE,FALSE,0,1,0.4
1,50,0,0,0.000663917997473456,FALSE,TRUE,0.3,0.5,0.32
1,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
2,0,0,0,0.000663917997473455,FALSE,FALSE,0,1,0.4
1,0,1,0,-9.01981335221583e-06,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473454,FALSE,FALSE,0.15,0.5,0.26
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,1,0.4
0,0,0,0,0.000663917997473515,FALSE,FALSE,0.15,0,0.06
1,0,0,0,4.54164286025551e-05,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.000663917997473467,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,0,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
20.6666666666667,0,1,3.21505590641349e-29,0.000663917997473452,FALSE,TRUE,0,2,0.8
28.8833333333333,0,1,0,0.000663917997473489,FALSE,TRUE,0,10,4
29.1666666666667,44,1,1.15424064978428e-42,0.000663917997473449,FALSE,TRUE,0.15,8,3.26
2,2,0,0,0.000663917997473451,FALSE,FALSE,0.15,1,0.46
3,0,0,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
11.6333333333333,0,0,0,0.000663917997473465,FALSE,FALSE,0,1,0.4
3,15.2666666666667,1,0,0.000663917997473448,FALSE,FALSE,0.15,1.5,0.66
3.33333333333333,0,1,0,0.00066391799747347,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473455,FALSE,FALSE,0.3,0,0.12
31.1666666666667,436.333333333333,0,5.26568231768748e-11,0.000663917997473452,FALSE,TRUE,0.3,4,1.72
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
15.6666666666667,0,1,0,0.000663917997473457,FALSE,FALSE,0,1,0.4
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
16.1666666666667,0,1,0,0.000663917997473456,FALSE,FALSE,0,1.5,0.6
1,0,1,0,-1.43514844221452e-05,FALSE,FALSE,0,0.5,0.2
1.5,0,1,0,0.00066391799747347,FALSE,FALSE,0,0.5,0.2
10.8833333333333,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473474,FALSE,FALSE,0.15,0,0.06
2,0,1,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
25.55,659.833333333333,1,0,0.000663917997473444,FALSE,TRUE,0.45,6,2.58
3,0,0,0,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
5,0,0,0,0.000663917997473456,FALSE,TRUE,0,3,1.2
10.5,0,0,0,0.000663917997473465,FALSE,TRUE,0,4.5,1.8
0,0,0,0,0.000663917997473457,FALSE,FALSE,0.3,0,0.12
16.1666666666667,0,1,0,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
5,7.5,1,0,0.00066391799747345,FALSE,TRUE,0.3,2.5,1.12
1,0,0,0,0.000663917997473466,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
2,0,1,0,0.000663917997473456,FALSE,FALSE,0,1,0.4
1,0,0,0,0.000663917997473473,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
21.8333333333333,112.5,1,0,0.000663917997473446,FALSE,TRUE,0.15,3,1.26
3,0,0,0,0.000663917997473448,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.000663917997473494,FALSE,FALSE,0.15,0,0.06
20.6666666666667,0,1,3.21505590641349e-29,0.000663917997473451,FALSE,TRUE,0,2.5,1
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
3.5,0,0,0,0.000663917997473465,FALSE,FALSE,0,1,0.4
16.8,0,0,0,0.000663917997473444,FALSE,TRUE,0,4,1.6
29.8285714285714,0,0,6.54282642048376e-22,0.000663917997473468,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
8,0,0,0,0.000297375449034674,FALSE,TRUE,0,4,1.6
0,0,0,0,0.000663917997473524,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000297356623067663,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473456,FALSE,FALSE,0.3,0,0.12
0,0,0,0,0.000297356623067658,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.00066391799747349,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473472,FALSE,FALSE,0.15,0,0.06
18.5,0,1,0,0.000663917997473451,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.000663917997473493,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000236898551792166,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000236898551792166,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473524,FALSE,FALSE,0.15,0,0.06
1,1,0,0,0.000663917997473477,FALSE,TRUE,0.15,0.5,0.26
0,0,0,0,0.000663917997473502,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473454,FALSE,FALSE,0.3,0,0.12
3,0,1,0,0.000663917997473457,FALSE,TRUE,0,1.5,0.6
0,0,0,0,0.000663917997473446,FALSE,FALSE,1.65,0,0.66
1,0,0,0,0.000663917997473503,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473462,FALSE,FALSE,0.45,0,0.18
0,0,0,0,0.000663917997473468,FALSE,FALSE,0.15,0,0.06
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.15,0,0.06
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473566,FALSE,FALSE,0.3,0,0.12
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
1,0,1,0,0.00066391799747354,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473515,FALSE,TRUE,0.3,0,0.12
1,0,1,0,2.25404483264121e-05,FALSE,FALSE,0,0.5,0.2
0,0,0,0,0.000663917997473482,FALSE,FALSE,0.15,0,0.06
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
121.654761904762,1159,1,0.119432598342688,0.000663917997473444,FALSE,TRUE,0.3,4.5,1.92
9,0,1,0,0.000245366555526047,FALSE,TRUE,0,4.5,1.8
52.1333333333333,103,1,4.60049118187458e-29,0.000663917997473444,FALSE,TRUE,0.15,9.5,3.86
1,0,1,0,0.000663917997473458,FALSE,FALSE,0.15,0.5,0.26
0,0,0,0,0.000663917997473471,FALSE,FALSE,0.15,0,0.06
1,0,1,0,0.000663917997473474,FALSE,FALSE,0,0.5,0.2
1,0,0,0,0.000663917997473461,FALSE,FALSE,0.15,0.5,0.26
1,0,0,0,0.000663917997473473,FALSE,FALSE,0,0.5,0.2
3,23,1,0,0.000663917997473447,FALSE,FALSE,0.3,1.5,0.72
0,0,0,0,0.000663917997473477,FALSE,FALSE,0.15,0,0.06
86.222619047619,0,0,0.0429387144875619,0.000663917997473468,FALSE,TRUE,0,1,0.4
0,0,0,0,0.000663917997473443,FALSE,TRUE,1.8,0,0.72
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
3,0,0,0,0.000663917997473449,FALSE,FALSE,0,1.5,0.6
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
36.6333333333333,0,1,3.4576179776229e-14,0.00066391799747345,FALSE,FALSE,0,1.5,0.6
11.8214285714286,126,1,3.23620759000832e-29,0.00066391799747345,FALSE,TRUE,0.45,2,0.98
32.4952380952381,56,0,6.54282642048376e-22,0.000663917997473451,FALSE,TRUE,0.15,3,1.26
1,2,0,0,0.000663917997473453,FALSE,FALSE,0.3,0.5,0.32
19.4666666666667,755.72316017316,1,2.15747172667222e-29,0.000663917997473443,FALSE,TRUE,1.35,5,2.54
14.6666666666667,0,1,0,0.000663917997473465,FALSE,FALSE,0,0.5,0.2
1.5,0,1,0,0.00066391799747347,FALSE,FALSE,0,0.5,0.2
21.6666666666667,66,1,1.07873586333611e-29,0.000663917997473445,FALSE,TRUE,0.3,2.5,1.12
2,0,0,0,0.000663917997473453,FALSE,FALSE,0,1,0.4
10.6880952380952,43,0,8.249156601982e-30,0.000663917997473475,FALSE,TRUE,0.15,1,0.46
0,0,0,0,0.000663917997473467,FALSE,FALSE,0.15,0,0.06
8.66666666666667,0,0,0,0.000663917997473469,FALSE,FALSE,0,0.5,0.2
